144,10912864,Buy 1 Crisbee Lemon Free 1 Crisbar Es Teh Online,GRABFOOD,0
145,10912863,Buy 1 Crisbee Lemon Free 1 Crisbar Es Teh Online,GO FOOD,0
146,10912874,Buy 1 Crisbee Milo Free 1 Crisbar Es Teh Online,GRABFOOD,0
147,10912873,Buy 1 Crisbee Milo Free 1 Crisbar Es Teh Online,GO FOOD,0
148,10912884,Buy 1 Crisbee Orange Free 1 Crisbar Es Teh Online,GRABFOOD,0
149,10912883,Buy 1 Crisbee Orange Free 1 Crisbar Es Teh Online,GO FOOD,0
150,10910590,Cheese Berdua,DINE IN,0
151,70000050,Chiken Skin,DINE IN
152,70000053,Chiken Skin Crispy Online,GO FOOD,2
153,70000054,Chiken Skin Crispy Online,GRABFOOD,2
154,70000052,Chiken Skin Crispy Take Away,TAKE AWAY,2
155,30010000,Chiken Skin Member,MEMBER,2
156,10611490,Crisbar + Es Teh + 1 Porsi Kol Crispy,DINE IN,0
157,10611493,Crisbar + Es Teh + 1 Porsi Kol Crispy,GO FOOD,0
158,10611494,Crisbar + Es Teh + 1 Porsi Kol Crispy,GRABFOOD,0
159,10611492,Crisbar + Es Teh + 1 Porsi Kol Crispy Take Away,TAKE AWAY,0
160,10311494,Crisbar + Es Teh + 2 Kulit + Gratis Pudding,GRABFOOD,2
161,10611194,Crisbar + Es Teh + Gratis 2 Kulit,GRABFOOD,2
162,10611193,Crisbar + Es Teh + Gratis 2 Kulit,GO FOOD,2
163,10611190,Crisbar + Es Teh + Gratis 2 Kulit,DINE IN,2
164,10611192,Crisbar + Es Teh + Gratis 2 Kulit Take Away,TAKE AWAY,2
165,10611294,Crisbar + Es Teh + Gratis Tahu dan Tempe,GRABFOOD,0
166,10611290,Crisbar + Es Teh + Gratis Tahu dan Tempe,DINE IN,0
167,10611292,Crisbar + Es Teh + Gratis Tahu dan Tempe Take Away,TAKE AWAY,0
168,10611293,Crisbar + Es Teh + Gratis Tahu Tempe,GO FOOD,0
169,10311594,Crisbar + Es Teh + Tahu dan Tempe + Gratis Pudding,GRABFOOD,0
170,10611264,Crisbar + Lemontea/Lemonade + Gratis Tahu dan Tempe,GRABFOOD,0
171,10611263,Crisbar + Lemontea/Lemonade + Gratis Tahu dan Tempe,GO FOOD,0
172,10611260,Crisbar + Lemontea/Lemonade + Gratis Tahu dan Tempe,DINE IN,0
173,10611262,Crisbar + Lemontea/Lemonade + Gratis Tahu dan Tempe Take Away,TAKE AWAY,0
174,10311564,Crisbar + Lemontea/Lemonade + Tahu dan Tempe + Gratis Pudding,GRABFOOD,0
175,10611460,Crisbar + LemoTea/Lemonade + 1 Porsi Kol Crispy,DINE IN,0
176,10611463,Crisbar + LemoTea/Lemonade + 1 Porsi Kol Crispy,GO FOOD,0
177,10611464,Crisbar + LemoTea/Lemonade + 1 Porsi Kol Crispy,GRABFOOD,0
178,10611462,Crisbar + LemoTea/Lemonade + 1 Porsi Kol Crispy Take Away,TAKE AWAY,0
179,10311464,Crisbar + LemoTea/Lemonade + 2 Kulit + Gratis Pudding,GRABFOOD,2
180,10611163,Crisbar + LemoTea/Lemonade + Gratis 2 Kulit,GO FOOD,2
181,10611160,Crisbar + LemoTea/Lemonade + Gratis 2 Kulit,DINE IN,2
182,10611164,Crisbar + LemoTea/Lemonade + Gratis 2 Kulit,GRABFOOD,2
183,10611162,Crisbar + LemoTea/Lemonade + Gratis 2 Kulit Take Away,TAKE AWAY,2
184,10611470,Crisbar + Milo + 1 Porsi Kol Crispy,DINE IN,0
185,10611473,Crisbar + Milo + 1 Porsi Kol Crispy,GO FOOD,0
186,10611474,Crisbar + Milo + 1 Porsi Kol Crispy,GRABFOOD,0
187,10611472,Crisbar + Milo + 1 Porsi Kol Crispy Take Away,TAKE AWAY,0
188,10311474,Crisbar + Milo + 2 Kulit + Gratis Pudding,GRABFOOD,2
189,10611174,Crisbar + Milo + Gratis 2 Kulit,GRABFOOD,2
190,10611170,Crisbar + Milo + Gratis 2 Kulit,DINE IN,2
191,10611173,Crisbar + Milo + Gratis 2 Kulit,GO FOOD,2
192,10611172,Crisbar + Milo + Gratis 2 Kulit Take Away,TAKE AWAY,2
193,10611270,Crisbar + Milo + Gratis Tahu dan Tempe,DINE IN,0
194,10611274,Crisbar + Milo + Gratis Tahu dan Tempe,GRABFOOD,0
195,10611272,Crisbar + Milo + Gratis Tahu dan Tempe Take Away,TAKE AWAY,0
196,10611273,Crisbar + Milo + Gratis Tahu Tempe,GO FOOD,0
197,10311574,Crisbar + Milo + Tahu dan Tempe + Gratis Pudding,GRABFOOD,0
198,10911090,Crisbar + Nasi + Es Teh + 2 Chiken Skin + Tote Bag,DINE IN,2
199,10911092,Crisbar + Nasi + Es Teh + 2 Chiken Skin + Tote Bag,TAKE AWAY,2
200,10911093,Crisbar + Nasi + Es Teh + 2 Chiken Skin + Tote Bag,GO FOOD,2
201,10911094,Crisbar + Nasi + Es Teh + 2 Chiken Skin + Tote Bag,GRABFOOD,2
202,10911190,Crisbar + Nasi + Es Teh + 2 Chiken Skin + Tumbler,DINE IN,2
203,10911192,Crisbar + Nasi + Es Teh + 2 Chiken Skin + Tumbler,TAKE AWAY,2
204,10911193,Crisbar + Nasi + Es Teh + 2 Chiken Skin + Tumbler,GO FOOD,2
205,10911194,Crisbar + Nasi + Es Teh + 2 Chiken Skin + Tumbler,GRABFOOD,2
206,10911060,Crisbar + Nasi + Lemon + 2 Chiken Skin + Tote Bag,DINE IN,2
207,10911062,Crisbar + Nasi + Lemon + 2 Chiken Skin + Tote Bag,TAKE AWAY,2
208,10911063,Crisbar + Nasi + Lemon + 2 Chiken Skin + Tote Bag,GO FOOD,2
209,10911064,Crisbar + Nasi + Lemon + 2 Chiken Skin + Tote Bag,GRABFOOD,2
210,10911160,Crisbar + Nasi + Lemon + 2 Chiken Skin + Tumbler,DINE IN,2
211,10911162,Crisbar + Nasi + Lemon + 2 Chiken Skin + Tumbler,TAKE AWAY,2
212,10911163,Crisbar + Nasi + Lemon + 2 Chiken Skin + Tumbler,GO FOOD,2
213,10911164,Crisbar + Nasi + Lemon + 2 Chiken Skin + Tumbler,GRABFOOD,2
214,10911070,Crisbar + Nasi + Milo + 2 Chiken Skin + Tote Bag,DINE IN,2
215,10911072,Crisbar + Nasi + Milo + 2 Chiken Skin + Tote Bag,TAKE AWAY,2
216,10911073,Crisbar + Nasi + Milo + 2 Chiken Skin + Tote Bag,GO FOOD,2
217,10911074,Crisbar + Nasi + Milo + 2 Chiken Skin + Tote Bag,GRABFOOD,2
218,10911170,Crisbar + Nasi + Milo + 2 Chiken Skin + Tumbler,DINE IN,2
219,10911172,Crisbar + Nasi + Milo + 2 Chiken Skin + Tumbler,TAKE AWAY,2
220,10911173,Crisbar + Nasi + Milo + 2 Chiken Skin + Tumbler,GO FOOD,2
221,10911174,Crisbar + Nasi + Milo + 2 Chiken Skin + Tumbler,GRABFOOD,2
222,10911080,Crisbar + Nasi + Orange + 2 Chiken Skin + Tote Bag,DINE IN,2
223,10911082,Crisbar + Nasi + Orange + 2 Chiken Skin + Tote Bag,TAKE AWAY,2
224,10911083,Crisbar + Nasi + Orange + 2 Chiken Skin + Tote Bag,GO FOOD,2
225,10911084,Crisbar + Nasi + Orange + 2 Chiken Skin + Tote Bag,GRABFOOD,2
226,10911180,Crisbar + Nasi + Orange + 2 Chiken Skin + Tumbler,DINE IN,2
227,10911182,Crisbar + Nasi + Orange + 2 Chiken Skin + Tumbler,TAKE AWAY,2
228,10911183,Crisbar + Nasi + Orange + 2 Chiken Skin + Tumbler,GO FOOD,2
229,10911184,Crisbar + Nasi + Orange + 2 Chiken Skin + Tumbler,GRABFOOD,2
230,10611480,Crisbar + Orange + 1 Porsi Kol Crispy,DINE IN,0
231,10611483,Crisbar + Orange + 1 Porsi Kol Crispy,GO FOOD,0
232,10611484,Crisbar + Orange + 1 Porsi Kol Crispy,GRABFOOD,0
233,10611482,Crisbar + Orange + 1 Porsi Kol Crispy Take Away,TAKE AWAY,0
234,10311484,Crisbar + Orange + 2 Kulit + Gratis Pudding,GRABFOOD,2
235,10611184,Crisbar + Orange + Gratis 2 Kulit,GRABFOOD,2
236,10611183,Crisbar + Orange + Gratis 2 Kulit,GO FOOD,2
237,10611180,Crisbar + Orange + Gratis 2 Kulit,DINE IN,2
238,10611182,Crisbar + Orange + Gratis 2 Kulit Take Away,TAKE AWAY,2
239,10611284,Crisbar + Orange + Gratis Tahu dan Tempe,GRABFOOD,0
240,10611283,Crisbar + Orange + Gratis Tahu dan Tempe,GO FOOD,0
241,10611280,Crisbar + Orange + Gratis Tahu dan Tempe,DINE IN,0
242,10611282,Crisbar + Orange + Gratis Tahu dan Tempe Take Away,TAKE AWAY,0
243,10311584,Crisbar + Orange + Tahu dan Tempe + Gratis Pudding,GRABFOOD,0
244,10311444,Crisbar + Sjora + 2 Kulit + Gratis Pudding,GRABFOOD,2
245,10611144,Crisbar + Sjora + Gratis 2 Kulit Chiken Skin,GRABFOOD,2
246,10611244,Crisbar + Sjora + Gratis Tahu dan Tempe,GRABFOOD,0
247,10311544,Crisbar + Sjora + Tahu dan Tempe + Gratis Pudiing,GRABFOOD,0
248,10913104,Crisbarbar + 2 Sigulmer,GRABFOOD,0
249,10913103,Crisbarbar + 2 Sigulmer,GO FOOD,0
250,10913100,Crisbarbar + 2 Sigulmer,DINE IN,0
251,10913102,Crisbarbar + 2 Sigulmer,TAKE AWAY,0
252,10311994,Crispy + Es Teh + 2 Kulit + Gratis Pudding,GRABFOOD,2
253,10611094,Crispy + Es Teh + Gratis 2 Kulit,GRABFOOD,2
254,10611093,Crispy + Es Teh + Gratis 2 Kulit,GO FOOD,2
255,10611090,Crispy + Es Teh + Gratis 2 Kulit,DINE IN,2
256,10611092,Crispy + Es Teh + Gratis 2 Kulit Take Away,TAKE AWAY,2
257,10611064,Crispy + LemonTea/Lemonade + Gratis 2 Kulit,GRABFOOD,2
258,10611063,Crispy + LemonTea/Lemonade + Gratis 2 Kulit,GO FOOD,2
259,10611060,Crispy + LemonTea/Lemonade + Gratis 2 Kulit,DINE IN,2
260,10611062,Crispy + LemonTea/Lemonade + Gratis 2 Kulit Take Away,TAKE AWAY,2
261,10611073,Crispy + Milo + Gratis 2 Kulit,GO FOOD,2
262,10611074,Crispy + Milo + Gratis 2 Kulit,GRABFOOD,2
263,10611070,Crispy + Milo + Gratis 2 Kulit,DINE IN,2
264,10611072,Crispy + Milo + Gratis 2 Kulit Take Away,TAKE AWAY,2
265,10611084,Crispy + Orange + Gratis 2 Kulit,GRABFOOD,2
266,10611083,Crispy + Orange + Gratis 2 Kulit,GO FOOD,2
267,10611080,Crispy + Orange + Gratis 2 Kulit,DINE IN,2
268,10611082,Crispy + Orange + Gratis 2 Kulit Take Away,TAKE AWAY,2
269,10913200,Crispybarbar + 2 Sigulmer,DINE IN,0
270,10913202,Crispybarbar + 2 Sigulmer,TAKE AWAY,0
271,10913204,Crispybarbar + 2 Sigulmer,GRABFOOD,0
272,10913203,Crispybarbar + 2 Sigulmer,GO FOOD,0
273,80000090,Es Teh Manis,DINE IN,0
274,80000093,Es Teh Manis Online,GO FOOD,0
275,80000094,Es Teh Manis Online,GRABFOOD,0
276,80000092,Es Teh Manis Take Away,TAKE AWAY,0
277,10911014,Free Promo But 1 Get 1 Nikmat Crispy,GRABFOOD,0
278,1031114,Frozen Ayam Crisbar,GRABFOOD,0
279,1031113,Frozen Ayam Geprek Crisbar,GO FOOD,0
280,1031133,Frozen Ayam Sambal Mamah,GO FOOD,0
281,1031134,Frozen Ayam Sambal Mamah,GRABFOOD,0
282,1031110,Frozen Crisbar,DINE IN,0
283,1031130,Frozen Sambal Mamah,DINE IN,0
284,10911690,Hari Wanita - Paket Puas Manis + Free Kol Crispy,DINE IN,0
285,70000080,Kerupuk,DINE IN,0
286,70000083,Kerupuk Online,GO FOOD,0
287,70000084,Kerupuk Online,GRABFOOD,0
288,20010000,Kotak Packaging L,TAKE AWAY,0
289,20011000,Kotak Packaging M,TAKE AWAY,0
290,20001000,Kresek M,TAKE AWAY,0
291,20002000,Kresek S,TAKE AWAY,0
292,70000060,Kuah Tongseng,DINE IN,0
293,70000062,Kuah Tongseng Take Away,TAKE AWAY,0
294,80000060,Lemon Tea,DINE IN,0
295,80000064,Lemon Tea Online,GRABFOOD,0
296,80000063,Lemon Tea Online,GO FOOD,0
297,80000062,Lemon Tea Take Away,TAKE AWAY,0
298,80000050,Lemonade,DINE IN,0
299,80000054,Lemonade Online,GRABFOOD,0
300,80000053,Lemonade Online,GO FOOD,0
301,80000052,Lemonade Take Away,TAKE AWAY,0
302,10000,Level 1-5 Dine In Takeaway,DINE IN,0
303,10001,Level 1-5 Online,GO FOOD,0
304,10009,Level Gofood,GO FOOD,0
305,10008,Level Grabfood,GRABFOOD,0
306,10003,Level Max Online,GO FOOD,0
307,10910690,Manis Berdua,DINE IN,0
308,80000070,Milo,DINE IN,0
309,80000073,Milo Online,GO FOOD,0
310,80000074,Milo Online,GRABFOOD,0
311,80000072,Milo Take Away,TAKE AWAY,0
312,70000000,Nasi,DINE IN,0
313,10111104,Nasi Ayam Crisbar,GRABFOOD,0
314,10111103,Nasi Ayam Crisbar,GO FOOD,0
315,10112004,Nasi Ayam Crisbee Gravy,GRABFOOD,0
316,10112003,Nasi Ayam Crisbee Gravy,GO FOOD,0
317,10111004,Nasi Ayam Crispy,GRABFOOD,0
318,10111003,Nasi Ayam Crispy,GO FOOD,0
319,10111704,Nasi Ayam Goang,GRABFOOD,0
320,10111703,Nasi Ayam Goang,GO FOOD,0
321,10111504,Nasi Ayam Keju,GRABFOOD,0
322,10111503,Nasi Ayam Keju,GO FOOD,0
323,10111304,Nasi Ayam Mamah,GRABFOOD,0
324,10111303,Nasi Ayam Mamah,GO FOOD,0
325,10111604,Nasi Ayam Manis,GRABFOOD,0
326,10111603,Nasi Ayam Manis,GO FOOD,0
327,10111204,Nasi Ayam Matah,GRABFOOD,0
328,10111203,Nasi Ayam Matah,GO FOOD,0
329,10111404,Nasi Ayam Tomat,GRABFOOD,0
330,10111403,Nasi Ayam Tomat,GO FOOD,0
331,70000003,Nasi Gofood,GO FOOD,0
332,70000004,Nasi Grabfood,GRABFOOD,0
333,70000002,Nasi Take Away,TAKE AWAY,0
334,70000070,Nugget,DINE IN,0
335,70000072,Nugget Take Away,TAKE AWAY,0
336,80000080,Orange,DINE IN,0
337,80000083,Orange Online,GO FOOD,0
338,80000084,Orange Online,GRABFOOD,0
339,80000082,Orange Take Away,TAKE AWAY,0
340,10611394,P.Crisbar+P.Keju+2 Es Teh+Gratis 2 Tempe 4 Kulit,GRABFOOD,4
341,10611393,P.Crisbar+P.Keju+2 Es Teh+Gratis 2 Tempe 4 Kulit Chiken Skin,GO FOOD,4
342,10611364,P.Crisbar+P.Keju+2 LemonTea/Lemonade+Gratis 2 Tempe 4 Kulit,GRABFOOD,4
343,10611363,P.Crisbar+P.Keju+2 LemonTea/Lemonade+Gratis 2 Tempe 4 Kulit,GO FOOD,4
344,10611374,P.Crisbar+P.Keju+2 Milo+Gratis 2 Tempe 2 Kulit,GRABFOOD,4
345,10611373,P.Crisbar+P.Keju+2 Milo+Gratis 2 Tempe 4 Chiken Skin,GO FOOD,4
346,10611384,P.Crisbar+P.Keju+2 Orange+Gratis 2 Tempe 2 Kulit,GRABFOOD,4
347,10611383,P.Crisbar+P.Keju+2 Orange+Gratis 2 Tempe 4 Kulit,GO FOOD,4
348,10200190,Paket 4 Chiken Skin + Es Teh,DINE IN,4
349,10200193,Paket 4 Chiken Skin + Es Teh Online,GO FOOD,4
350,10200194,Paket 4 Chiken Skin + Es Teh Online,GRABFOOD,4
351,10200192,Paket 4 Chiken Skin + Es Teh Take Away,TAKE AWAY,4
352,10200160,Paket 4 Chiken Skin + Lemon,DINE IN,4
353,10200164,Paket 4 Chiken Skin + Lemon Online,GRABFOOD,4
354,10200163,Paket 4 Chiken Skin + Lemon Online,GO FOOD,4
355,10200162,Paket 4 Chiken Skin + Lemon Take Away,TAKE AWAY,4
356,10200170,Paket 4 Chiken Skin + Milo,DINE IN,4
357,10200174,Paket 4 Chiken Skin + Milo Online,GRABFOOD,4
358,10200173,Paket 4 Chiken Skin + Milo Online,GO FOOD,4
